Dataset,Feature,Name
Lipidome,TAG54.4.FA16.0,TAG54:4-FA16:0
Lipidome,TAG54.4.FA16.1,TAG54:4-FA16:1
Lipidome,TAG54.4.FA18.0,TAG54:4-FA18:0
Lipidome,TAG54.4.FA18.1,TAG54:4-FA18:1
Lipidome,TAG54.4.FA18.2,TAG54:4-FA18:2
Lipidome,TAG54.4.FA18.3,TAG54:4-FA18:3
Lipidome,TAG54.4.FA20.1,TAG54:4-FA20:1
Lipidome,TAG54.4.FA20.2,TAG54:4-FA20:2
Lipidome,TAG54.4.FA20.3,TAG54:4-FA20:3
Lipidome,TAG54.4.FA20.4,TAG54:4-FA20:4
Lipidome,TAG54.4.FA22.1,TAG54:4-FA22:1
Lipidome,TAG54.4.FA22.4,TAG54:4-FA22:4
Lipidome,TAG54.5.FA16.0,TAG54:5-FA16:0
Lipidome,TAG54.5.FA16.1,TAG54:5-FA16:1
Lipidome,TAG54.5.FA18.0,TAG54:5-FA18:0
Lipidome,TAG54.5.FA18.1,TAG54:5-FA18:1
Lipidome,TAG54.5.FA18.2,TAG54:5-FA18:2
Lipidome,TAG54.5.FA18.3,TAG54:5-FA18:3
Lipidome,TAG54.5.FA20.2,TAG54:5-FA20:2
Lipidome,TAG54.5.FA20.3,TAG54:5-FA20:3
Lipidome,TAG54.5.FA20.4,TAG54:5-FA20:4
Lipidome,TAG54.5.FA20.5,TAG54:5-FA20:5
Lipidome,TAG54.5.FA22.1,TAG54:5-FA22:1
Lipidome,TAG54.5.FA22.4,TAG54:5-FA22:4
Lipidome,TAG54.5.FA22.5,TAG54:5-FA22:5
Lipidome,TAG54.6.FA16.0,TAG54:6-FA16:0
Lipidome,TAG54.6.FA16.1,TAG54:6-FA16:1
Lipidome,TAG54.6.FA18.1,TAG54:6-FA18:1
Lipidome,TAG54.6.FA18.2,TAG54:6-FA18:2
Lipidome,TAG54.6.FA18.3,TAG54:6-FA18:3
Lipidome,TAG54.6.FA20.3,TAG54:6-FA20:3
Lipidome,TAG54.6.FA20.4,TAG54:6-FA20:4
Lipidome,TAG54.6.FA20.5,TAG54:6-FA20:5
Lipidome,TAG54.6.FA22.5,TAG54:6-FA22:5
Lipidome,TAG54.6.FA22.6,TAG54:6-FA22:6
Lipidome,TAG54.7.FA16.1,TAG54:7-FA16:1
Lipidome,TAG54.7.FA18.1,TAG54:7-FA18:1
Lipidome,TAG54.7.FA18.2,TAG54:7-FA18:2
Lipidome,TAG54.7.FA18.3,TAG54:7-FA18:3
Lipidome,TAG54.7.FA20.4,TAG54:7-FA20:4
Lipidome,TAG54.7.FA20.5,TAG54:7-FA20:5
Lipidome,TAG54.7.FA22.5,TAG54:7-FA22:5
Lipidome,TAG54.7.FA22.6,TAG54:7-FA22:6
Lipidome,TAG54.8.FA18.2,TAG54:8-FA18:2
Lipidome,TAG54.8.FA18.3,TAG54:8-FA18:3
Lipidome,TAG54.8.FA20.4,TAG54:8-FA20:4
Lipidome,TAG54.8.FA20.5,TAG54:8-FA20:5
Lipidome,TAG54.8.FA22.6,TAG54:8-FA22:6
Lipidome,TAG55.1.FA16.0,TAG55:1-FA16:0
Lipidome,TAG55.1.FA18.1,TAG55:1-FA18:1
Lipidome,TAG55.2.FA18.1,TAG55:2-FA18:1
Lipidome,TAG55.2.FA18.2,TAG55:2-FA18:2
Lipidome,TAG55.3.FA18.1,TAG55:3-FA18:1
Lipidome,TAG55.3.FA18.2,TAG55:3-FA18:2
Lipidome,TAG55.4.FA18.1,TAG55:4-FA18:1
Lipidome,TAG55.4.FA18.2,TAG55:4-FA18:2
Lipidome,TAG55.5.FA18.1,TAG55:5-FA18:1
Lipidome,TAG55.5.FA18.2,TAG55:5-FA18:2
Lipidome,TAG55.5.FA20.4,TAG55:5-FA20:4
Lipidome,TAG55.7.FA15.0,TAG55:7-FA15:0
Lipidome,TAG55.7.FA22.6,TAG55:7-FA22:6
Lipidome,TAG56.1.FA16.0,TAG56:10-FA18:2
Lipidome,TAG56.1.FA18.1,TAG56:1-FA16:0
Lipidome,TAG56.10.FA18.2,TAG56:1-FA18:1
Lipidome,TAG56.2.FA16.0,TAG56:2-FA16:0
Lipidome,TAG56.2.FA18.0,TAG56:2-FA18:0
Lipidome,TAG56.2.FA20.0,TAG56:2-FA20:0
Lipidome,TAG56.2.FA20.1,TAG56:2-FA20:1
Lipidome,TAG56.3.FA16.0,TAG56:3-FA16:0
Lipidome,TAG56.3.FA18.0,TAG56:3-FA18:0
Lipidome,TAG56.3.FA18.1,TAG56:3-FA18:1
Lipidome,TAG56.3.FA18.2,TAG56:3-FA18:2
Lipidome,TAG56.3.FA20.0,TAG56:3-FA20:0
Lipidome,TAG56.3.FA20.1,TAG56:3-FA20:1
Lipidome,TAG56.3.FA20.2,TAG56:3-FA20:2
Lipidome,TAG56.4.FA16.0,TAG56:4-FA16:0
Lipidome,TAG56.4.FA18.0,TAG56:4-FA18:0
Lipidome,TAG56.4.FA18.1,TAG56:4-FA18:1
Lipidome,TAG56.4.FA18.2,TAG56:4-FA18:2
Lipidome,TAG56.4.FA20.1,TAG56:4-FA20:1
Lipidome,TAG56.4.FA20.2,TAG56:4-FA20:2
Lipidome,TAG56.4.FA20.3,TAG56:4-FA20:3
Lipidome,TAG56.4.FA20.4,TAG56:4-FA20:4
Lipidome,TAG56.4.FA22.4,TAG56:4-FA22:4
Lipidome,TAG56.5.FA16.0,TAG56:5-FA16:0
Lipidome,TAG56.5.FA18.0,TAG56:5-FA18:0
Lipidome,TAG56.5.FA18.1,TAG56:5-FA18:1
Lipidome,TAG56.5.FA18.2,TAG56:5-FA18:2
Lipidome,TAG56.5.FA20.1,TAG56:5-FA20:1
Lipidome,TAG56.5.FA20.2,TAG56:5-FA20:2
Lipidome,TAG56.5.FA20.3,TAG56:5-FA20:3
Lipidome,TAG56.5.FA20.4,TAG56:5-FA20:4
Lipidome,TAG56.5.FA22.4,TAG56:5-FA22:4
Lipidome,TAG56.5.FA22.5,TAG56:5-FA22:5
Lipidome,TAG56.6.FA16.0,TAG56:6-FA16:0
Lipidome,TAG56.6.FA18.0,TAG56:6-FA18:0
Lipidome,TAG56.6.FA18.1,TAG56:6-FA18:1
Lipidome,TAG56.6.FA18.2,TAG56:6-FA18:2
Lipidome,TAG56.6.FA18.3,TAG56:6-FA18:3
Lipidome,TAG56.6.FA20.2,TAG56:6-FA20:2
Lipidome,TAG56.6.FA20.3,TAG56:6-FA20:3
Lipidome,TAG56.6.FA20.4,TAG56:6-FA20:4
Lipidome,TAG56.6.FA20.5,TAG56:6-FA20:5
Lipidome,TAG56.6.FA22.4,TAG56:6-FA22:4
Lipidome,TAG56.6.FA22.5,TAG56:6-FA22:5
Lipidome,TAG56.6.FA22.6,TAG56:6-FA22:6
Lipidome,TAG56.7.FA16.0,TAG56:7-FA16:0
Lipidome,TAG56.7.FA16.1,TAG56:7-FA16:1
Lipidome,TAG56.7.FA18.0,TAG56:7-FA18:0
Lipidome,TAG56.7.FA18.1,TAG56:7-FA18:1
Lipidome,TAG56.7.FA18.2,TAG56:7-FA18:2
Lipidome,TAG56.7.FA18.3,TAG56:7-FA18:3
Lipidome,TAG56.7.FA20.3,TAG56:7-FA20:3
Lipidome,TAG56.7.FA20.4,TAG56:7-FA20:4
Lipidome,TAG56.7.FA20.5,TAG56:7-FA20:5
Lipidome,TAG56.7.FA22.4,TAG56:7-FA22:4
Lipidome,TAG56.7.FA22.5,TAG56:7-FA22:5
Lipidome,TAG56.7.FA22.6,TAG56:7-FA22:6
Lipidome,TAG56.8.FA16.0,TAG56:8-FA16:0
Lipidome,TAG56.8.FA16.1,TAG56:8-FA16:1
Lipidome,TAG56.8.FA18.1,TAG56:8-FA18:1
Lipidome,TAG56.8.FA18.2,TAG56:8-FA18:2
Lipidome,TAG56.8.FA18.3,TAG56:8-FA18:3
Lipidome,TAG56.8.FA20.4,TAG56:8-FA20:4
Lipidome,TAG56.8.FA20.5,TAG56:8-FA20:5
Lipidome,TAG56.8.FA22.5,TAG56:8-FA22:5
Lipidome,TAG56.8.FA22.6,TAG56:8-FA22:6
Lipidome,TAG56.9.FA18.3,TAG56:9-FA18:3
Lipidome,TAG56.9.FA20.4,TAG56:9-FA20:4
Lipidome,TAG56.9.FA20.5,TAG56:9-FA20:5
Lipidome,TAG56.9.FA22.6,TAG56:9-FA22:6
Lipidome,TAG57.2.FA18.1,TAG57:2-FA18:1
Lipidome,TAG57.3.FA18.2,TAG57:3-FA18:2
Lipidome,TAG58.10.FA18.2,TAG58:10-FA18:2
Lipidome,TAG58.10.FA20.4,TAG58:10-FA20:4
Lipidome,TAG58.10.FA22.5,TAG58:10-FA22:5
Lipidome,TAG58.10.FA22.6,TAG58:10-FA22:6
Lipidome,TAG58.2.FA18.1,TAG58:2-FA18:1
Lipidome,TAG58.3.FA18.1,TAG58:3-FA18:1
Lipidome,TAG58.5.FA18.1,TAG58:5-FA18:1
Lipidome,TAG58.6.FA16.0,TAG58:6-FA16:0
Lipidome,TAG58.6.FA18.0,TAG58:6-FA18:0
Lipidome,TAG58.6.FA18.1,TAG58:6-FA18:1
Lipidome,TAG58.6.FA20.4,TAG58:6-FA20:4
Lipidome,TAG58.6.FA22.4,TAG58:6-FA22:4
Lipidome,TAG58.6.FA22.5,TAG58:6-FA22:5
Lipidome,TAG58.7.FA16.0,TAG58:7-FA16:0
Lipidome,TAG58.7.FA18.0,TAG58:7-FA18:0
Lipidome,TAG58.7.FA18.1,TAG58:7-FA18:1
Lipidome,TAG58.7.FA18.2,TAG58:7-FA18:2
Lipidome,TAG58.7.FA20.4,TAG58:7-FA20:4
Lipidome,TAG58.7.FA22.4,TAG58:7-FA22:4
Lipidome,TAG58.7.FA22.5,TAG58:7-FA22:5
Lipidome,TAG58.7.FA22.6,TAG58:7-FA22:6
Lipidome,TAG58.8.FA18.1,TAG58:8-FA18:1
Lipidome,TAG58.8.FA18.2,TAG58:8-FA18:2
Lipidome,TAG58.8.FA20.3,TAG58:8-FA20:3
Lipidome,TAG58.8.FA20.4,TAG58:8-FA20:4
Lipidome,TAG58.8.FA22.5,TAG58:8-FA22:5
Lipidome,TAG58.8.FA22.6,TAG58:8-FA22:6
Lipidome,TAG58.9.FA18.1,TAG58:9-FA18:1
Lipidome,TAG58.9.FA18.2,TAG58:9-FA18:2
Lipidome,TAG58.9.FA20.4,TAG58:9-FA20:4
Lipidome,TAG58.9.FA22.5,TAG58:9-FA22:5
Lipidome,TAG58.9.FA22.6,TAG58:9-FA22:6
Lipidome,TAG60.10.FA22.5,TAG60:10-FA22:5
Lipidome,TAG60.10.FA22.6,TAG60:10-FA22:6
Lipidome,TAG60.11.FA22.5,TAG60:11-FA22:5
Lipidome,TAG60.11.FA22.6,TAG60:11-FA22:6
Lipidome,TAG60.12.FA22.6,TAG60:12-FA22:6
Metabolome,100.0404_5.46,Unidentified metabolite
Metabolome,100.0757_1.03,2-Piperidinone
Metabolome,100.0757_7.75,Unidentified metabolite
Metabolome,100.112_0.57,Unidentified metabolite
Metabolome,100.112_1.04,Unidentified metabolite
Metabolome,101.0607_3.86,C5:0 FA (Isovaleric acid|Valeric acid)
Metabolome,101.0607_4.16,C5:0 FA (Isovaleric acid|Valeric acid)
Metabolome,101.0607_4.93,C5:0 FA (Isovaleric acid|Valeric acid)
Metabolome,101.0608_1.48,C6H10O3
Metabolome,102.0196_7.28,Unidentified metabolite
Metabolome,102.0549_0.68,Unidentified metabolite
Metabolome,102.0549_11.64,Unidentified metabolite
Metabolome,102.0551_12.87,Unidentified metabolite
Metabolome,102.055_10.23,Unidentified metabolite
Metabolome,102.055_11.23,Unidentified metabolite
Metabolome,102.056_8.19,Aminobutyrate|Aminoisobutyrate|Dimethylglycine(2)
Metabolome,103.0036_4.33,C3H4O4
Metabolome,103.0389_14.36,Unidentified metabolite
Metabolome,103.04_0.65,Unidentified metabolite
Metabolome,103.04_5.02,C4:1 FA (Hydroxyisobutyric acid)
Metabolome,103.04_5.93,C4:1 FA (Hydroxybutyric acid)
Metabolome,104.0353_9.83,L-Serine
Metabolome,104.0706_7.96,Aminobutyrate|Aminoisobutyrate|Dimethylglycine(2)
Metabolome,104.1069_10.64,Neurine|L-Valinol
Metabolome,104.1069_10.84,Neurine|L-Valinol
Metabolome,104.107_6.84,Choline
Metabolome,105.0193_8.22,Glyceric acid
Metabolome,105.0699_0.93,Unidentified metabolite
Metabolome,105.0699_6.27,Unidentified metabolite
Metabolome,106.0498_9.91,Unidentified metabolite
Metabolome,106.9808_6.01,Unidentified metabolite
Metabolome,107.0491_6.19,Unidentified metabolite
Metabolome,107.0492_7.92,Unidentified metabolite
Metabolome,107.0492_8.52,Unidentified metabolite
Metabolome,107.0502_1.02,Unidentified metabolite
Metabolome,107.0522_3.86,Unidentified metabolite
Metabolome,108.0455_5.17,Unidentified metabolite
Metabolome,109.0285_7.78,Unidentified metabolite
Metabolome,109.0286_7.7,Unidentified metabolite
Metabolome,109.0406_1.29,Unidentified metabolite
Metabolome,109.0761_8.65,Unidentified metabolite
Metabolome,109.1012_0.94,Unidentified metabolite
Metabolome,109.1013_3.2,Unidentified metabolite
Metabolome,110.0722_10.29,Unidentified metabolite
Metabolome,110.0723_9.84,Unidentified metabolite
Metabolome,111.0086_11.55,Citric acid
Metabolome,111.0087_0.58,Unidentified metabolite
Metabolome,111.0199_1.69,Unidentified metabolite
Metabolome,111.0199_8.15,C4H4N2O2
Metabolome,111.0441_0.94,Unidentified metabolite
Metabolome,111.0442_8.49,Unidentified metabolite
Metabolome,111.0554_1.35,Imidazole-4-acetaldehyde|Methoxypyrazine|3-Hydroxy-4-aminopyridine
Metabolome,111.0805_0.95,Unidentified metabolite
Metabolome,111.1168_10.12,C12H22O2_pos
Metabolome,112.0516_3.12,Creatinine
Metabolome,112.0757_1.8,Unidentified metabolite
Metabolome,112.0757_2.57,Unidentified metabolite
Metabolome,112.0758_8.75,Unidentified metabolite
Metabolome,112.8957_9.13,Unidentified metabolite
Metabolome,112.9992_4.46,Unidentified metabolite
Metabolome,112.9992_8.34,Unidentified metabolite
Metabolome,113.0243_10.16,Hexose
Metabolome,113.0243_7.75,Hexose
Metabolome,113.0243_9.28,Hexose
Metabolome,113.0597_7.4,Unidentified metabolite
Metabolome,114.0559_7.91,L-Proline
Metabolome,114.055_1.9,Unidentified metabolite
Metabolome,114.055_10.64,Unidentified metabolite
Metabolome,114.056_6.98,L-Proline
Metabolome,114.0662_0.55,Creatinine
Metabolome,114.0663_2.97,Creatinine
Metabolome,114.0913_3.01,C6H11NO
Metabolome,114.0914_0.96,Unidentified metabolite
Metabolome,115.0036_10.52,Unidentified metabolite
Metabolome,115.0036_10.66,Unidentified metabolite
Metabolome,115.0036_11.76,Unidentified metabolite
Metabolome,115.0036_12.05,Unidentified metabolite
Metabolome,115.039_1.54,Unidentified metabolite
Metabolome,115.0512_8.56,Unidentified metabolite
Metabolome,115.0754_0.94,Unidentified metabolite
Metabolome,115.0764_3.5,Unidentified metabolite
Metabolome,115.0866_2.24,Unidentified metabolite
Metabolome,116.0352_6.81,Acetylglycine
Metabolome,116.0352_7.47,Acetylglycine
Metabolome,116.0706_0.55,Unidentified metabolite
Metabolome,116.0707_10.23,L-Proline
Metabolome,116.0707_16.45,Ornithine
Metabolome,116.0707_8.01,L-Proline
Metabolome,116.0716_7.4,L-Valine
Metabolome,116.107_11.27,Unidentified metabolite
Metabolome,117.0556_1.43,Unidentified metabolite
Metabolome,117.0556_3.53,alpha-Hydroxyisovaleric acid|beta-Hydroxyisovalerate
Metabolome,117.0668_4.43,Unidentified metabolite
Metabolome,117.0698_10.32,Unidentified metabolite
Metabolome,117.079_3.72,Unidentified metabolite
Metabolome,117.1023_4.2,Unidentified metabolite
Metabolome,118.0298_2.69,Unidentified metabolite
Metabolome,118.0499_3.26,Unidentified metabolite
Metabolome,118.0509_5.55,Unidentified metabolite
Metabolome,118.0509_8.99,L-Threonine
Metabolome,118.0651_0.94,Unidentified metabolite
Metabolome,118.0651_2.88,Unidentified metabolite
Metabolome,118.0651_6.18,Tryptophan betaine(2)
Metabolome,118.0651_6.69,Tryptophan betaine(2)
Metabolome,118.0652_4.56,Unidentified metabolite
Metabolome,118.0863_7.22,Betaine
Metabolome,118.9431_0.52,Unidentified metabolite
Metabolome,118.9805_7.84,Unidentified metabolite
Metabolome,119.0161_7.54,Dihydro-4-mercapto-3(2H)-furanone
Metabolome,119.0348_6.24,C4:2 FA (Dihydroxybutyric acid)
Metabolome,119.0349_8.86,"(S)-3,4-Dihydroxybutyric acid|2,4-Dihydroxybutanoic acid|4-Deoxyerythronic acid|4-Deoxythreonic acid|A,b-Dihydroxyisobutyric acid|Erythrose|Glycolaldehyde|L-Erythrulose|Monoacyl glycerol"
Metabolome,119.0491_5.8,Unidentified metabolite
Metabolome,119.0491_5.85,Unidentified metabolite
Metabolome,119.0491_7.61,Unidentified metabolite
Metabolome,119.0492_9.21,Unidentified metabolite
Metabolome,119.0502_2.99,Unidentified metabolite
Metabolome,119.0542_8.99,L-Threonine
Metabolome,119.0815_4.28,Unidentified metabolite
Metabolome,119.0816_12.77,Unidentified metabolite
Metabolome,120.0124_12.24,L-Cystine
Metabolome,120.0443_3.02,Unidentified metabolite
Metabolome,120.0454_1.98,Unidentified metabolite
Metabolome,120.0655_0.56,Unidentified metabolite
Metabolome,120.0655_8.08,L-Threonine
Metabolome,120.0656_8.89,L-Threonine
Metabolome,120.0698_7.92,"L-PROLINE-13C5,15N"
Metabolome,120.9662_9.42,Sodium phosphate (Na(H2PO4))
Metabolome,120.9965_3.01,Unidentified metabolite
Metabolome,121.0647_6.2,L-Tyrosine
Metabolome,121.0648_0.93,Unidentified metabolite
Metabolome,121.1012_0.94,Unidentified metabolite
Metabolome,122.0611_4.26,Unidentified metabolite
Metabolome,122.0713_1.13,Unidentified metabolite
Metabolome,122.0843_0.55,Unidentified metabolite
Metabolome,123.02_3.61,Unidentified metabolite
Metabolome,123.0441_7.89,L-Tyrosine
Metabolome,123.044_8.54,L-Tyrosine
Metabolome,123.0451_8.32,Unidentified metabolite
Metabolome,123.0814_2.61,Unidentified metabolite
Metabolome,123.1168_0.94,Unidentified metabolite
Metabolome,123.1168_2.46,Unidentified metabolite
Metabolome,124.0073_10.13,Taurine
Metabolome,124.0073_8.79,Taurine
Metabolome,124.0403_10.34,Unidentified metabolite
Metabolome,124.0516_8.53,Unidentified metabolite
Metabolome,124.9913_6.15,2-Hydroxyethanesulfonate(1)
Metabolome,124.9998_4.73,Phosphonoacetaldehyde
Metabolome,124.9998_4.9,Phosphonoacetaldehyde
Metabolome,124.9998_5.56,Phosphonoacetaldehyde
Metabolome,124.9998_5.91,Phosphonoacetaldehyde
Metabolome,125.0243_7.83,Unidentified metabolite
Metabolome,125.0469_2.94,Unidentified metabolite
Metabolome,125.0597_2.23,Unidentified metabolite
Metabolome,125.0597_2.75,Unidentified metabolite
Metabolome,125.0971_1.66,Unidentified metabolite
Metabolome,125.0971_1.75,Unidentified metabolite
Metabolome,125.0971_1.84,Unidentified metabolite
Metabolome,125.0971_4.59,Unidentified metabolite
Metabolome,125.0971_5.2,Unidentified metabolite
Metabolome,125.0971_5.78,Unidentified metabolite
Metabolome,125.0971_6.38,Unidentified metabolite
Metabolome,125.0971_6.75,Unidentified metabolite
Metabolome,125.0971_7.05,Unidentified metabolite
Metabolome,125.0971_8.23,Unidentified metabolite
Metabolome,126.0196_7.8,Unidentified metabolite
Metabolome,126.022_8.75,Taurine
Metabolome,126.0308_7.94,Unidentified metabolite
Metabolome,126.0549_6.94,Unidentified metabolite
Metabolome,126.0549_8.78,Unidentified metabolite
Metabolome,126.055_7.11,Unidentified metabolite
Metabolome,126.055_7.78,Unidentified metabolite
Metabolome,126.055_8.34,Unidentified metabolite
Metabolome,126.055_8.63,Unidentified metabolite
Metabolome,126.055_9.33,Unidentified metabolite
Metabolome,126.0663_8.5,Unidentified metabolite
Metabolome,126.0914_1.07,Unidentified metabolite
Metabolome,126.0914_3.28,Unidentified metabolite
Metabolome,126.0914_8.48,Unidentified metabolite
Metabolome,126.1026_8.65,Unidentified metabolite
Metabolome,127.0389_1.96,Unidentified metabolite
Metabolome,127.0389_5.13,Unidentified metabolite
Metabolome,127.039_0.93,Unidentified metabolite
Metabolome,127.0502_1.91,Unidentified metabolite
Metabolome,127.0502_11.79,Unidentified metabolite
Metabolome,127.0502_8.82,4-Imidazoleacetic acid
Metabolome,127.0512_10.12,Unidentified metabolite
Metabolome,127.0512_5.6,Unidentified metabolite
Metabolome,127.0513_8.24,Unidentified metabolite
Metabolome,128.0101_4.2,Cyanuric acid
Metabolome,128.0706_7.8,Unidentified metabolite
Metabolome,128.0706_8.05,Unidentified metabolite
Metabolome,128.0716_6.57,Unidentified metabolite
Metabolome,128.0716_7.59,Unidentified metabolite
Metabolome,128.0717_2.62,Unidentified metabolite
Metabolome,129.0182_0.55,Unidentified metabolite
Metabolome,129.0192_11.27,Glutaconic acid
Metabolome,129.0192_7.83,Glutaconic acid
Metabolome,129.0193_10.51,Glutaconic acid
Metabolome,129.0193_5.74,Glutaconic acid
Metabolome,129.0556_2.24,4-methyl-2-oxopentanoate|3-Methyl-2-oxovaleric acid
Metabolome,129.0557_1.18,4-methyl-2-oxopentanoate|3-Methyl-2-oxovaleric acid
Metabolome,129.0557_2.51,Unidentified metabolite
Metabolome,129.0659_8.74,Dihydrothymine
Metabolome,129.0659_9.36,Dihydrothymine
Metabolome,129.0668_11.65,Unidentified metabolite
Metabolome,129.0921_6.62,Unidentified metabolite
Metabolome,129.0921_6.94,Unidentified metabolite
Metabolome,129.092_1.08,C7:0 FA (Heptanoic acid)
Metabolome,130.0145_2.2,Unidentified metabolite
Metabolome,130.0498_0.57,Unidentified metabolite
Metabolome,130.0499_10.59,L-Glutamine
Metabolome,130.0499_11.03,L-Glutamine
Metabolome,130.0499_3.56,C13H16N2O4
Metabolome,130.0499_8.17,L-Glutamine
Metabolome,130.0499_9.38,L-Glutamine
Metabolome,130.0508_8.86,Hydroxyproline
Metabolome,130.0509_6.47,4-Hydroxyproline|N-Acetyl-L-alanine|Propionylglycine|5-Aminolevulinic acid|L-Glutamic gamma-semialdehyde|3-Hydroxy-L-proline|4-Hydroxy-L-proline|5-Amino-2-oxopentanoic acid|4-Hydroxy-2-pyrrolidinecarboxylic acid|Trans-3-hydroxy-L-proline|cis-4-Hydroxy-D-proline|Aminolevulinic acid|N-Acetylalanine|3-Oxiran-2ylalanine|L-2-Amino-4-Methoxy-Cis-but-3-Enoic Acid|4-Carboxy-4-Aminobutanal|Hydroxyproline
Metabolome,130.05_7.68,L-Glutamine
Metabolome,130.05_8.73,L-Glutamine
Metabolome,130.0611_1.67,C4H7N3O2
Metabolome,130.0621_9.02,Creatine
Metabolome,130.0651_1.41,Unidentified metabolite
Metabolome,130.0651_7.25,Unidentified metabolite
Metabolome,130.0652_4.55,3-Indolepropionic acid
Metabolome,130.0652_5.45,3-Indolepropionic acid
Metabolome,130.0661_4.32,Indoleacetic acid
Metabolome,130.0661_4.56,3-Methylindole|Benzenepropanenitrile
Metabolome,130.0863_1.1,Unidentified metabolite
Metabolome,130.0863_6.68,N-methylproline
Metabolome,130.0864_16.19,Lysine fragment
Metabolome,130.0864_7.73,L-Pipecolic acid
Metabolome,130.0872_0.53,Unidentified metabolite
Metabolome,130.0872_6.29,L-Isoleucine|L-Leucine
Metabolome,131.0097_6.29,C3H4N2O4
Metabolome,131.0349_3.18,Unidentified metabolite
Metabolome,131.0349_5.97,Ethylmalonate
Metabolome,131.0461_9.84,L-Asparagine
Metabolome,131.0702_8.55,Unidentified metabolite
Metabolome,131.0702_9.3,Unidentified metabolite
Metabolome,131.0713_2.77,"C6:0,OH FA (Hydroxyhexanoic acid)"
Metabolome,131.0713_3.11,"C6:0,OH FA (Hydroxyhexanoic acid)"
Metabolome,131.0815_0.65,Unidentified metabolite
Metabolome,131.0815_10.99,Unidentified metabolite
Metabolome,131.0825_10.16,C13H18O5
Metabolome,131.0825_12.55,Ornithine
Metabolome,131.0906_6.28,L-Isoleucine|L-Leucine
Metabolome,132.0131_6.29,Unidentified metabolite
Metabolome,132.0301_10.17,Iminodiacetate (IDA)
Metabolome,132.0301_10.52,L-Aspartic acid
Metabolome,132.0302_8.14,C4H7NO4
Metabolome,132.0655_0.62,Unidentified metabolite
Metabolome,132.0656_11.23,EDTA
Metabolome,132.0656_7.94,Hydroxyproline
Metabolome,132.0656_8.8,Hydroxyproline
Metabolome,132.0666_9.25,N-Acetyl-L-alanine
Metabolome,132.0768_10.88,Creatine
Metabolome,132.0807_1.4,Unidentified metabolite
Metabolome,132.0808_6.69,L-Tryptophan
Metabolome,132.0818_2.7,Unidentified metabolite
Metabolome,132.0818_4.87,Unidentified metabolite
Metabolome,132.1018_0.55,L-Isoleucine|L-Leucine
Metabolome,132.1019_4.6,Unidentified metabolite
Metabolome,132.102_6.38,L-Isoleucine|L-Leucine
Metabolome,133.0142_10.82,L-Malic acid
Metabolome,133.0142_11.09,L-Malic acid
Metabolome,133.0142_11.91,L-Malic acid
Metabolome,133.0318_7.06,Unidentified metabolite
Metabolome,133.0335_10.52,Unidentified metabolite
Metabolome,133.0505_5.99,"2,3-Dihydroxyvaleric acid"
Metabolome,133.0505_6.53,"2,3-Dihydroxyvaleric acid"
Metabolome,133.0506_2.99,Unidentified metabolite
Metabolome,133.0506_5.49,"2,3-Dihydroxyvaleric acid"
Metabolome,133.0506_7.38,Unidentified metabolite
Metabolome,133.0608_17.44,Unidentified metabolite
Metabolome,133.0608_9.86,L-Asparagine
Metabolome,133.0688_8.8,Unidentified metabolite
Metabolome,133.0859_1.08,Unidentified metabolite
Metabolome,133.0972_16.45,Ornithine
Metabolome,133.0973_12.88,Ornithine
Metabolome,133.1012_1.09,Unidentified metabolite
Metabolome,133.1052_6.38,L-Isoleucine|L-Leucine
Metabolome,133.108_6.38,Unidentified metabolite
Metabolome,134.0069_1.91,Unidentified metabolite
Metabolome,134.0247_2.35,Unidentified metabolite
Metabolome,134.0247_3.68,Unidentified metabolite
Metabolome,134.0447_0.69,Unidentified metabolite
Metabolome,134.0448_10.56,Unidentified metabolite
Metabolome,134.0599_2.49,Oxindole
Metabolome,134.0611_2.35,Unidentified metabolite
Metabolome,134.0611_5.79,Unidentified metabolite
Metabolome,134.0611_6.04,Unidentified metabolite
Metabolome,134.0812_1.49,Unidentified metabolite
Metabolome,135.0298_0.59,Unidentified metabolite
Metabolome,135.0298_8.85,Erythronic acid|Threonic acid(2)
Metabolome,135.0312_3.56,Hypoxanthine
Metabolome,135.0451_2.4,Unidentified metabolite
Metabolome,135.0761_7.97,Unidentified metabolite
Metabolome,135.0804_0.96,Unidentified metabolite
Metabolome,136.0073_4.54,Unidentified metabolite
Metabolome,136.9403_9.16,Potassium phosphate (K(H2PO4))
Metabolome,137.0458_0.72,Hypoxanthine
Metabolome,137.0458_3.46,Hypoxanthine
Metabolome,137.0458_5.48,Unidentified metabolite
Metabolome,137.0597_7.89,Unidentified metabolite
Metabolome,137.0961_0.95,Unidentified metabolite
Metabolome,138.0229_7.67,Unidentified metabolite
Metabolome,138.0559_3.18,Unidentified metabolite
Metabolome,138.056_4.81,Unidentified metabolite
Metabolome,138.056_5.54,Unidentified metabolite
Metabolome,138.9383_9.16,Unidentified metabolite
Metabolome,138.9706_10.53,Unidentified metabolite
Metabolome,139.0389_7.67,Unidentified metabolite
Metabolome,139.039_3.63,Unidentified metabolite
Metabolome,139.0764_3.7,Unidentified metabolite
Metabolome,139.0764_3.86,Unidentified metabolite
Metabolome,139.0866_2.42,Unidentified metabolite
Metabolome,139.0866_3.95,Unidentified metabolite
Metabolome,139.1128_6.69,Unidentified metabolite
