Analyte ID,m/z,Mode,Analyte Name,Formula,KEGG ID,HMDB ID,MSI Confidence Level
774.6009_4.28,774.6009,pHILIC,PC(35:1),NA,0,0,NA
320.1232_4.29,320.1232,pHILIC,Aspartyl-Tryptophan(2),C15H17N3O5,NA,HMDB28764,3
746.6065_4.34,746.6065,pHILIC,0,0,0,0,0
746.5686_4.34,746.5686,pHILIC,Lipids PC(33:1),NA,NA,NA,NA
190.0499_4.35,190.0499,pHILIC,Kynurenic acid,C10H7NO3,C01717,HMDB00715,1
790.5585_4.37,790.5585,pHILIC,0,0,0,0,0
764.522_4.38,764.522,pHILIC,Lipids PE(38:6),NA,0,0,NA
766.5375_4.39,766.5375,pHILIC,0,0,0,0,0
862.6271_4.39,862.6271,pHILIC,Galabiosylceramide (d18:1/16:0)|Lactosylceramide (d18:1/16:0),C46H87NO13,C06126|C01290,HMDB04833|HMDB06750,NA
208.1332_4.39,208.1332,pHILIC,0,0,0,0,0
728.5589_4.39,728.5589,pHILIC,Lipids PE(P-36:2),C41H78NO7P,NA,NA,NA
740.5222_4.41,740.5222,pHILIC,Lipids PC(33:4)(2),NA,NA,NA,NA
700.5273_4.41,700.5273,pHILIC,Lipids PE(P-34:2),C39H74NO7P,0,0,NA
575.5033_4.49,575.5033,pHILIC,0,0,0,0,0
718.5386_4.53,718.5386,pHILIC,0,0,0,0,0
860.6158_4.55,860.6158,pHILIC,0,0,0,0,0
188.128_4.56,188.128,pHILIC,C9H17NO3(1),C9H17NO3,NA,NA,4
764.5597_4.57,764.5597,pHILIC,Lipids PC(P-36:5)(2),C44H78NO7P,NA,NA,NA
816.5896_4.57,816.5896,pHILIC,Lipids PC(P-40:7),C48H82NO7P,NA,NA,NA
856.5825_4.58,856.5825,pHILIC,PC(44:9),NA,NA,NA,NA
850.6669_4.59,850.6669,pHILIC,Lipids PC(P-42:5),NA,NA,NA,NA
824.6173_4.6,824.6173,pHILIC,0,0,0,0,0
866.6595_4.62,866.6595,pHILIC,0,0,0,0,0
836.6147_4.63,836.6147,pHILIC,0,0,0,0,0
796.6216_4.66,796.6216,pHILIC,PC(38:3),NA,0,0,NA
764.5595_4.66,764.5595,pHILIC,Lipids PC(P-36:5)(2),C44H78NO7P,NA,NA,NA
768.5904_4.67,768.5904,pHILIC,PC(36:3),NA,0,0,NA
778.5388_4.67,778.5388,pHILIC,Lipids PC(36:6),NA,NA,NA,NA
754.538_4.69,754.538,pHILIC,Lipids PC(34:4),C42H76NO8P,NA,NA,NA
774.601_4.73,774.601,pHILIC,PC(35:1),NA,0,0,NA
140.0108_4.73,140.0108,pHILIC,0,0,0,0,0
760.584_4.75,760.584,pHILIC,PC(34:1),NA,0,0,NA
878.6987_4.75,878.6987,pHILIC,Lipids PC(O-44:5),NA,0,0,NA
860.6158_4.76,860.6158,pHILIC,0,0,0,0,0
876.6839_4.76,876.6839,pHILIC,Lipids PC(O-44:6),NA,0,0,NA
799.5446_4.77,799.5446,pHILIC,0,0,0,0,0
862.6296_4.78,862.6296,pHILIC,Galabiosylceramide (d18:1/16:0)|Lactosylceramide (d18:1/16:0),C46H87NO13,C06126|C01290,HMDB04833|HMDB06750,NA
818.6063_4.79,818.6063,pHILIC,Lipids PC(P-40:6),NA,NA,NA,NA
832.5855_4.79,832.5855,pHILIC,0,0,0,0,0
820.6223_4.8,820.6223,pHILIC,0,0,0,0,0
830.5677_4.8,830.5677,pHILIC,0,0,0,0,0
704.5226_4.8,704.5226,pHILIC,0,0,0,0,0
814.5593_4.8,814.5593,pHILIC,0,0,0,0,0
820.5855_4.81,820.5855,pHILIC,0,0,0,0,0
692.5583_4.82,692.5583,pHILIC,0,0,0,0,0
804.5524_4.83,804.5524,pHILIC,0,0,0,0,0
842.6598_4.84,842.6598,pHILIC,0,0,0,0,0
778.5388_4.84,778.5388,pHILIC,Lipids PC(36:6),NA,NA,NA,NA
742.5748_4.85,742.5748,pHILIC,Lipids PC(P-34:2),NA,NA,NA,NA
754.5374_4.86,754.5374,pHILIC,Lipids PC(34:4),C42H76NO8P,NA,NA,NA
800.6159_4.87,800.6159,pHILIC,0,0,0,0,0
678.5061_4.87,678.5061,pHILIC,Lipids PC(28:0),C36H72NO8P,0,0,NA
140.0107_4.87,140.0107,pHILIC,0,0,0,0,0
770.5695_4.89,770.5695,pHILIC,0,0,0,0,0
718.5748_4.9,718.5748,pHILIC,Lipids PC(P-32:0),NA,0,0,NA
124.9998_4.9,124.9998,pHILIC,Phosphonoacetaldehyde,NA,NA,NA,NA
756.5537_4.91,756.5537,pHILIC,Lipids PC(34:3),NA,NA,NA,NA
744.5906_4.91,744.5906,pHILIC,Lipids PC(P-34:1),NA,0,0,NA
730.5379_4.93,730.5379,pHILIC,PC(32:2),NA,0,0,NA
734.5694_4.95,734.5694,pHILIC,Lipids PC(32:2),NA,NA,NA,NA
196.108_5.01,196.108,pHILIC,0,0,0,0,0
778.5377_5.01,778.5377,pHILIC,Lipids PC(36:6),C44H76NO8P,NA,NA,NA
838.5575_5.01,838.5575,pHILIC,0,0,0,0,0
188.0706_5.06,188.0706,pHILIC,Tryptophan betaine(1),C6H10ClN5|C11H9NO2,C09213,HMDB61115,NA
852.5577_5.08,852.5577,pHILIC,Lipids PC(42:11),C50H78NO8P,0,0,NA
708.4802_5.1,708.4802,pHILIC,0,0,0,0,0
211.1441_5.12,211.1441,pHILIC,0,0,0,0,0
931.5288_5.12,931.5288,pHILIC,0,0,0,0,0
878.5712_5.13,878.5712,pHILIC,0,0,0,0,0
680.449_5.14,680.449,pHILIC,0,0,0,0,0
341.3049_5.16,341.3049,pHILIC,0,0,0,0,0
732.4788_5.17,732.4788,pHILIC,0,0,0,0,0
172.0968_5.19,172.0968,pHILIC,0,0,0,0,0
603.5349_5.21,603.5349,pHILIC,0,0,0,0,0
577.5192_5.22,577.5192,pHILIC,0,0,0,0,0
245.1495_5.24,245.1495,pHILIC,0,0,0,0,0
426.3575_5.31,426.3575,pHILIC,C18:1 AC (Oleoylcarnitine),C25H47NO4,NA,HMDB05065,2
631.4645_5.32,631.4645,pHILIC,0,0,0,0,0
428.3731_5.32,428.3731,pHILIC,C18:0 AC(2) (Stearoylcarnitine),C25H49NO4,NA,HMDB00848,2
400.3418_5.37,400.3418,pHILIC,C16:0 AC (L-Palmitoylcarnitine),C23H45NO4,C02990,HMDB00222,1
386.1348_5.38,386.1348,pHILIC,0,0,0,0,0
396.3105_5.39,396.3105,pHILIC,C16:2 AC (Hexadecadienoylcarnitine),C23H41NO4,NA,HMDB13334,2
225.1233_5.42,225.1233,pHILIC,0,0,0,0,0
330.2638_5.43,330.2638,pHILIC,C11:0 AC (Undecanoylcarnitine),C18H35NO4,NA,HMDB13321,2
705.587_5.46,705.587,pHILIC,0,0,0,0,0
137.0458_5.48,137.0458,pHILIC,0,0,0,0,0
773.653_5.5,773.653,pHILIC,0,0,0,0,0
755.6056_5.5,755.6056,pHILIC,0,0,0,0,0
179.1542_5.52,179.1542,pHILIC,0,0,0,0,0
344.2794_5.52,344.2794,pHILIC,C12:0 AC (Dodecanoylcarnitine),C19H37NO4,NA,HMDB02250,1
330.2638_5.57,330.2638,pHILIC,C11:0 AC (Undecanoylcarnitine),C18H35NO4,NA,HMDB13321,2
689.5586_5.58,689.5586,pHILIC,0,0,0,0,0
675.5428_5.59,675.5428,pHILIC,Lipids SM(d18:1/14:0),NA,NA,HMDB12097,NA
790.5591_5.6,790.5591,pHILIC,0,0,0,0,0
316.2481_5.61,316.2481,pHILIC,C10:0 AC (Decanoylcarnitine),C17H33NO4,NA,HMDB00651,1
583.255_5.61,583.255,pHILIC,Biliverdin(1),C33H34N4O6,C00500,HMDB01008,3
314.2324_5.61,314.2324,pHILIC,C10:1 AC (Decenoylcarnitine),C17H31NO4,NA,HMDB13205,2
829.6797_5.62,829.6797,pHILIC,0,0,0,0,0
732.5534_5.63,732.5534,pHILIC,Lipids PC(32:1),C40H78NO8P,NA,NA,NA
312.2168_5.68,312.2168,pHILIC,C10:2 AC (Decadienoylcarnitine),C17H29NO4,NA,HMDB13325,2
506.3606_5.68,506.3606,pHILIC,0,0,0,0,0
184.0967_5.68,184.0967,pHILIC,0,0,0,0,0
146.0599_5.68,146.0599,pHILIC,L-Tryptophan,C9H7NO,C00078,HMDB00929,NA
480.3083_5.69,480.3083,pHILIC,LysoPE(18:1),C23H46NO7P,NA,HMDB11129,2
309.082_5.7,309.082,pHILIC,0,0,0,0,0
608.4648_5.72,608.4648,pHILIC,0,0,0,0,0
780.5512_5.74,780.5512,pHILIC,0,0,0,0,0
570.3553_5.8,570.3553,pHILIC,LysoPC(22:5),C30H52NO7P,C04230,HMDB10402,2
544.3392_5.8,544.3392,pHILIC,LysoPC(20:4),C28H50NO7P,C04230,HMDB10395,2
538.3864_5.82,538.3864,pHILIC,0,0,0,0,0
564.3058_5.83,564.3058,pHILIC,0,0,0,0,0
536.3717_5.83,536.3717,pHILIC,0,0,0,0,0
558.2955_5.87,558.2955,pHILIC,0,0,0,0,0
386.2899_5.88,386.2899,pHILIC,"C14:1,OH AC (Hydroxy-tetradecenoylcarnitine)",C21H39NO5,NA,HMDB13330,2
570.3403_5.88,570.3403,pHILIC,0,0,0,0,0
124.9998_5.91,124.9998,pHILIC,Phosphonoacetaldehyde,NA,NA,NA,NA
482.3241_5.94,482.3241,pHILIC,LysoPE(18:0),C23H48NO7P,NA,HMDB11129,2
330.2273_5.95,330.2273,pHILIC,NA,NA,NA,NA,NA
253.1281_5.96,253.1281,pHILIC,0,0,0,0,0
360.2743_6.02,360.2743,pHILIC,"C12:0,OH AC (Hydroxydodecanoylcarnitine)",C19H37NO5,NA,HMDB13164,2
260.1855_6.03,260.1855,pHILIC,C6:0 AC (Hexanoylcarnitine),C13H25NO4,NA,HMDB00705,1
466.3159_6.11,466.3159,pHILIC,Glycocholic acid,C26H43NO6,C01921,HMDB00138,3
93.0699_6.14,93.0699,pHILIC,0,0,0,0,0
268.0688_6.14,268.0688,pHILIC,0,0,0,0,0
784.5839_6.14,784.5839,pHILIC,0,0,0,0,0
360.1426_6.15,360.1426,pHILIC,0,0,0,0,0
118.0651_6.18,118.0651,pHILIC,Tryptophan betaine(2),NA,C09213,HMDB61115,NA
121.0647_6.2,121.0647,pHILIC,L-Tyrosine,NA,C00082,HMDB00158,NA
190.1072_6.21,190.1072,pHILIC,Carboxyethylvaline,C8H15NO4,NA,NA,3
268.0687_6.22,268.0687,pHILIC,0,0,0,0,0
336.0844_6.23,336.0844,pHILIC,0,0,0,0,0
246.1084_6.24,246.1084,pHILIC,0,0,0,0,0
105.0699_6.27,105.0699,pHILIC,0,0,0,0,0
224.128_6.29,224.128,pHILIC,C12H17NO3,C12H17NO3,NA,NA,4
247.1731_6.32,247.1731,pHILIC,C5:0 AC,C13H26O2S,NA,HMDB00378,NA
808.5827_6.32,808.5827,pHILIC,0,0,0,0,0
150.0549_6.33,150.0549,pHILIC,0,0,0,0,0
86.0964_6.38,86.0964,pHILIC,L-Isoleucine|L-Leucine,NA,C00407|C00123,HMDB00172|HMDB00687,NA
180.0865_6.38,180.0865,pHILIC,C6H13NO5,C6H13NO5,NA,NA,4
133.1052_6.38,133.1052,pHILIC,L-Isoleucine|L-Leucine,C7H16S,C00407|C00123,HMDB00172|HMDB00687,NA
163.0866_6.39,163.0866,pHILIC,0,0,0,0,0
161.1073_6.41,161.1073,pHILIC,0,0,0,0,0
244.1543_6.49,244.1543,pHILIC,C5:1 AC (Tiglylcarnitine),C12H21NO4,NA,HMDB02366,2
265.0559_6.52,265.0559,pHILIC,0,0,0,0,0
256.1049_6.54,256.1049,pHILIC,0,0,0,0,0
258.1085_6.63,258.1085,pHILIC,0,0,0,0,0
86.0964_6.63,86.0964,pHILIC,L-Isoleucine|L-Leucine,C5H11N,C00407|C00123,HMDB00172|HMDB00687,NA
176.0705_6.64,176.0705,pHILIC,0,0,0,0,0
784.5839_6.68,784.5839,pHILIC,0,0,0,0,0
132.0808_6.69,132.0808,pHILIC,L-Tryptophan,C9H9N,C00078,HMDB00929,NA
346.1547_6.69,346.1547,pHILIC,0,0,0,0,0
85.0284_6.69,85.0284,pHILIC,NA,NA,NA,NA,NA
189.0739_6.69,189.0739,pHILIC,NA,NA,NA,NA,NA
178.0862_6.72,178.0862,pHILIC,"5-Hydroxytryptophol|1,2-Dehydrosalsolinol|Plantagonine|2-Propenyl 2-aminobenzoate|5-[2H-Pyrrol-4-(3H)-ylidenemethyl]-2-furanmethanol|N,N-dimethylindoliumolate",C10H11NO2,|||||,HMDB01855|HMDB12490|HMDB33482|HMDB37693|HMDB40045|HMDB60063,NA
263.1391_6.73,263.1391,pHILIC,Prolylphenylalanine,C14H18N2O3,NA,HMDB11179,2
730.4644_6.75,730.4644,pHILIC,0,0,0,0,0
150.0774_6.76,150.0774,pHILIC,0,0,0,0,0
692.4484_6.92,692.4484,pHILIC,0,0,0,0,0
126.0549_6.94,126.0549,pHILIC,0,0,0,0,0
172.0968_6.98,172.0968,pHILIC,0,0,0,0,0
244.1113_7.01,244.1113,pHILIC,0,0,0,0,0
194.0845_7.02,194.0845,pHILIC,0,C7H15NO3S,0,0,NA
782.5689_7.02,782.5689,pHILIC,0,0,0,0,0
215.1026_7.04,215.1026,pHILIC,0,0,0,0,0
731.6049_7.04,731.6049,pHILIC,SM(36:1),NA,0,0,NA
680.4486_7.11,680.4486,pHILIC,0,0,0,0,0
140.0705_7.13,140.0705,pHILIC,NA,NA,NA,NA,NA
347.0935_7.13,347.0935,pHILIC,0,0,0,0,0
255.0467_7.21,255.0467,pHILIC,0,0,0,0,0
204.0849_7.26,204.0849,pHILIC,0,0,0,0,0
480.2125_7.27,480.2125,pHILIC,Nicardipine|Nicardipine,C26H29N3O6,C07264|,HMDB14760|,NA
186.0873_7.29,186.0873,pHILIC,0,0,0,0,0
146.06_7.32,146.06,pHILIC,L-Tryptophan,C9H7NO,C00078,HMDB00929,NA
194.0845_7.37,194.0845,pHILIC,0,C7H15NO3S,0,0,NA
113.0597_7.4,113.0597,pHILIC,0,0,0,0,0
350.1273_7.41,350.1273,pHILIC,0,0,0,0,0
201.0869_7.41,201.0869,pHILIC,0,0,0,0,0
185.0921_7.42,185.0921,pHILIC,0,0,0,0,0
196.0635_7.43,196.0635,pHILIC,C6H13NO4S,C6H13NO4S,NA,NA,4
119.0161_7.54,119.0161,pHILIC,Dihydro-4-mercapto-3(2H)-furanone,C4H6O2S,NA,HMDB39786,NA
174.1237_7.57,174.1237,pHILIC,C7H15N3O2,C7H15N3O2,NA,NA,4
280.139_7.6,280.139,pHILIC,N-(1-Deoxy-1-fructosyl)valine,C11H21NO7,NA,HMDB37844,3
223.144_7.61,223.144,pHILIC,C12H18N2O2(2),C12H18N2O2,NA,NA,4
147.0764_7.68,147.0764,pHILIC,L-Glutamine,C5H10N2O3,C00064,HMDB00641,1
109.0286_7.7,109.0286,pHILIC,0,0,0,0,0
203.139_7.71,203.139,pHILIC,C9H18N2O3,C9H18N2O3,NA,NA,4
394.1104_7.74,394.1104,pHILIC,0,0,0,0,0
255.0951_7.75,255.0951,pHILIC,Nicotinamide riboside,C11H14N2O5,C03150,HMDB00855,2
227.1389_7.76,227.1389,pHILIC,C11H18N2O3,C11H18N2O3,NA,NA,4
186.1124_7.76,186.1124,pHILIC,C9H15NO3,C9H15NO3,NA,NA,4
140.0376_7.77,140.0376,pHILIC,0,0,0,0,0
109.0285_7.78,109.0285,pHILIC,0,0,0,0,0
180.0867_7.78,180.0867,pHILIC,Glucosamine|Galactosamine,C6H13NO5,C00329,HMDB01514,1
126.055_7.78,126.055,pHILIC,0,0,0,0,0
517.0568_7.78,517.0568,pHILIC,0,0,0,0,0
219.0975_7.79,219.0975,pHILIC,gamma-glutamylalanine,C8H14N2O5,NA,HMDB36301,3
219.0765_7.79,219.0765,pHILIC,0,0,0,0,0
497.0717_7.8,497.0717,pHILIC,0,0,0,0,0
292.1389_7.8,292.1389,pHILIC,0,0,0,0,0
367.1497_7.8,367.1497,pHILIC,C-glycosyltryptophan,C17H22N2O7,NA,HMDB0240296,3
88.0393_7.8,88.0393,pHILIC,0,0,0,0,0
349.1392_7.8,349.1392,pHILIC,0,0,0,0,0
145.0972_7.81,145.0972,pHILIC,0,0,0,0,0
245.1495_7.81,245.1495,pHILIC,Hexanoylglutamine,C11H20N2O4,NA,NA,3
162.055_7.83,162.055,pHILIC,0,0,0,0,0
489.1235_7.83,489.1235,pHILIC,0,0,0,0,0
325.1115_7.84,325.1115,pHILIC,0,0,0,0,0
675.1377_7.84,675.1377,pHILIC,0,0,0,0,0
209.092_7.85,209.092,pHILIC,L-Kynurenine,C10H12N2O3,C00328,HMDB00684,1
315.0678_7.86,315.0678,pHILIC,0,C17H14O4S,0,0,NA
550.1935_7.89,550.1935,pHILIC,0,0,0,0,0
578.1544_7.89,578.1544,pHILIC,0,0,0,0,0
142.0863_7.9,142.0863,pHILIC,0,0,0,0,0
228.0978_7.91,228.0978,pHILIC,0,0,0,0,0
238.1074_7.92,238.1074,pHILIC,0,0,0,0,0
205.1183_7.94,205.1183,pHILIC,0,C8H16N2O4,0,0,NA
241.1545_7.96,241.1545,pHILIC,"N,N-dimethyl-pro-pro",C12H20N2O3,NA,NA,3
326.1071_7.98,326.1071,pHILIC,0,0,0,0,0
239.1389_7.99,239.1389,pHILIC,0,0,0,0,0
128.0706_8.05,128.0706,pHILIC,0,0,0,0,0
204.0692_8.17,204.0692,pHILIC,0,0,0,0,0
161.0921_8.18,161.0921,pHILIC,0,0,0,0,0
206.1294_8.18,206.1294,pHILIC,NA,NA,NA,NA,NA
72.0444_8.18,72.0444,pHILIC,0,0,0,0,0
214.0822_8.32,214.0822,pHILIC,0,0,0,0,0
263.1133_8.33,263.1133,pHILIC,0,0,0,0,0
233.1244_8.34,233.1244,pHILIC,0,0,0,0,0
147.0475_8.34,147.0475,pHILIC,0,0,0,0,0
227.1026_8.34,227.1026,pHILIC,0,0,0,0,0
126.055_8.34,126.055,pHILIC,0,0,0,0,0
184.0717_8.36,184.0717,pHILIC,0,0,0,0,0
185.0921_8.39,185.0921,pHILIC,0,0,0,0,0
157.0608_8.4,157.0608,pHILIC,Imidazolelactic acid,C6H8N2O3,C05132,HMDB02320,3
266.1247_8.41,266.1247,pHILIC,0,0,0,0,0
261.1445_8.42,261.1445,pHILIC,gamma-glutamyl-L-isoleucine |gamma-glutamyl-L-leucine,C11H20N2O5,NA,HMDB11170|HMDB11171,1
219.1339_8.43,219.1339,pHILIC,NA,NA,NA,NA,NA
218.1023_8.46,218.1023,pHILIC,0,0,0,0,0
149.1002_8.47,149.1002,pHILIC,0,0,0,0,0
126.0914_8.48,126.0914,pHILIC,0,0,0,0,0
255.0976_8.48,255.0976,pHILIC,Nicotinamide riboside,C11H14N2O5,C03150,HMDB00855,2
230.1135_8.48,230.1135,pHILIC,C9H15N3O4,C9H15N3O4,NA,NA,4
126.0663_8.5,126.0663,pHILIC,0,0,0,0,0
200.1281_8.51,200.1281,pHILIC,C10H17NO3,C10H17NO3,NA,NA,4
107.0492_8.52,107.0492,pHILIC,0,0,0,0,0
123.044_8.54,123.044,pHILIC,L-Tyrosine,C7H6O2,C00082,HMDB00158,NA
153.0658_8.55,153.0658,pHILIC,0,0,0,0,0
247.1288_8.55,247.1288,pHILIC,gamma-glutamylvaline,C10H18N2O5,NA,HMDB11172,3
185.092_8.55,185.092,pHILIC,0,0,0,0,0
163.1158_8.6,163.1158,pHILIC,Carnitine,NA,NA,NA,NA
218.1135_8.61,218.1135,pHILIC,N-a-Acetylcitrulline,C8H15N3O4,C15532,HMDB00856,3
126.055_8.63,126.055,pHILIC,0,0,0,0,0
126.1026_8.65,126.1026,pHILIC,0,0,0,0,0
295.1287_8.66,295.1287,pHILIC,0,0,0,0,0
168.0656_8.66,168.0656,pHILIC,0,0,0,0,0
247.1288_8.67,247.1288,pHILIC,gamma-glutamylvaline,C10H18N2O5,NA,HMDB11172,3
82.0651_8.7,82.0651,pHILIC,0,0,0,0,0
174.076_8.72,174.076,pHILIC,0,0,0,0,0
219.1169_8.74,219.1169,pHILIC,0,0,0,0,0
126.022_8.75,126.022,pHILIC,Taurine,C2H7NO3S,C00245,HMDB00251,1
189.087_8.75,189.087,pHILIC,NA,NA,NA,NA,NA
112.0758_8.75,112.0758,pHILIC,0,0,0,0,0
227.1389_8.78,227.1389,pHILIC,C11H18N2O3(2),C11H18N2O3,NA,NA,4
283.1262_8.79,283.1262,pHILIC,0,0,0,0,0
72.0444_8.81,72.0444,pHILIC,0,0,0,0,0
200.1281_8.86,200.1281,pHILIC,C10H17NO3,C10H17NO3,NA,NA,4
215.1389_8.86,215.1389,pHILIC,0,C10H18N2O3,0,0,NA
367.1496_8.91,367.1496,pHILIC,C-glycosyltryptophan,C17H22N2O7,NA,HMDB0240296,3
213.0635_8.92,213.0635,pHILIC,0,0,0,0,0
146.1175_8.99,146.1175,pHILIC,Acetylcholine|3-Deoxycarnitine,C7H15NO2,|C05543,HMDB00895|HMDB06831,2
112.8957_9.13,112.8957,pHILIC,0,SSe,0,0,NA
94.9296_9.25,94.9296,pHILIC,0,0,0,0,0
201.9838_9.28,201.9838,pHILIC,0,0,0,0,0
126.055_9.33,126.055,pHILIC,0,0,0,0,0
129.0659_9.36,129.0659,pHILIC,Dihydrothymine,C5H8N2O2,C00906,HMDB00079,1
229.1547_9.36,229.1547,pHILIC,"N,N,N-trimethyl-alanylproline betaine (TMAP)",C11H20N2O3,NA,NA,2
202.9693_9.43,202.9693,pHILIC,Benzenearsonic acid,C6H7AsO3,NA,NA,NA
292.0202_9.51,292.0202,pHILIC,0,0,0,0,0
268.9985_9.54,268.9985,pHILIC,0,0,0,0,0
437.0491_9.64,437.0491,pHILIC,"C.I. Food Red 1|Glucoraphanin|4-{[(E)-2-(5-CHLOROTHIEN-2-YL)VINYL]SULFONYL}-1-(1H-PYRROLO[3,2-C]PYRIDIN-2-YLMETHYL)PIPERAZIN-2-ONE",C18H16N2O7S2|C12H22NO10S3|C18H17ClN4O3S2,|C08419|,HMDB33383|HMDB38404|,NA
448.0153_9.77,448.0153,pHILIC,0,C18H14IN3O3,0,0,NA
292.9595_9.79,292.9595,pHILIC,Cadmium lactate,C6H10CdO6,NA,NA,NA
352.1454_9.81,352.1454,pHILIC,0,0,0,0,0
348.1005_9.85,348.1005,pHILIC,Cephalexin|Cephalexin|Aflatoxin G2,C18H18ClNO4|C16H17N3O4S|C16H17N3O4S,C06895||C16754,HMDB14707||,NA
259.0279_9.85,259.0279,pHILIC,0,0,0,0,0
133.0608_9.86,133.0608,pHILIC,L-Asparagine,C4H8N2O3,C00152 ,HMDB00168,1
269.079_9.95,269.079,pHILIC,0,0,0,0,0
269.0789_9.98,269.0789,pHILIC,0,0,0,0,0
90.055_10.04,90.055,pHILIC,L-Alanine,C3H7NO2,C00041,HMDB00161,1
221.0702_10.2,221.0702,pHILIC,0,0,0,0,0
229.1184_10.27,229.1184,pHILIC,Prolylhydroxyproline,C10H16N2O4,NA,HMDB06695,1
205.0819_10.36,205.0819,pHILIC,0,0,0,0,0
244.9539_10.49,244.9539,pHILIC,Tetraammine palladium(II) chloride,NA,NA,NA,NA
134.0448_10.56,134.0448,pHILIC,0,0,0,0,0
575.1058_10.57,575.1058,pHILIC,0,0,0,0,0
249.1082_10.59,249.1082,pHILIC,gamma-glutamylthreonine(1),C9H16N2O6,NA,HMDB29159,3
143.0816_10.59,143.0816,pHILIC,Ectoine,C6H10N2O2,C06231,NA,1
88.0393_10.63,88.0393,pHILIC,0,0,0,0,0
229.1183_10.65,229.1183,pHILIC,Prolylhydroxyproline,C10H16N2O4,NA,HMDB06695,1
234.0972_10.65,234.0972,pHILIC,0,NA,0,0,NA
175.0714_10.66,175.0714,pHILIC,0,0,0,0,0
217.1183_10.67,217.1183,pHILIC,0,0,0,0,0
318.1292_10.69,318.1292,pHILIC,N-(1-Deoxy-1-fructosyl)histidine,NA,NA,NA,NA
290.1598_10.86,290.1598,pHILIC,"C6:0,DC AC (Adipoylcarnitine)",C13H23NO6,NA,HMDB61677,2
131.0815_10.99,131.0815,pHILIC,0,0,0,0,0
229.1183_11.05,229.1183,pHILIC,Prolylhydroxyproline,C10H16N2O4,NA,HMDB06695,1
147.1209_11.14,147.1209,pHILIC,0,0,0,0,0
208.101_11.17,208.101,pHILIC,0,0,0,0,0
265.1029_11.19,265.1029,pHILIC,0,0,0,0,0
102.055_11.23,102.055,pHILIC,0,0,0,0,0
313.0696_11.24,313.0696,pHILIC,0,0,0,0,0
233.077_11.24,233.077,pHILIC,0,0,0,0,0
203.1026_11.26,203.1026,pHILIC,C8H14N2O4,C8H14N2O4,NA,NA,4
144.0656_11.35,144.0656,pHILIC,0,0,0,0,0
160.1332_11.5,160.1332,pHILIC,"N,N,N-trimethyl-5-aminovalerate",C8H17NO2,NA,NA,3
236.0958_11.59,236.0958,pHILIC,0,0,0,0,0
353.0353_11.78,353.0353,pHILIC,0,0,0,0,0
375.1871_11.85,375.1871,pHILIC,0,C15H26N4O7,0,0,NA
451.2032_12.11,451.2032,pHILIC,0,0,0,0,0
315.1516_12.21,315.1516,pHILIC,0,0,0,0,0
219.134_12.24,219.134,pHILIC,NA,NA,NA,NA,NA
291.1188_12.26,291.1188,pHILIC,0,NA,0,0,NA
247.1401_12.28,247.1401,pHILIC,C9H18N4O4(1),C9H18N4O4,NA,NA,4
359.0437_12.29,359.0437,pHILIC,0,0,0,0,0
427.095_12.42,427.095,pHILIC,Cysteineglutathione disulfide,C13H22N4O8S2,NA,HMDB00656,3
205.1184_12.48,205.1184,pHILIC,N6-Carboxymethyllysine,C8H16N2O4,NA,HMDB0240347,3
291.1188_12.63,291.1188,pHILIC,0,NA,0,0,NA
163.1077_12.64,163.1077,pHILIC,Hydroxylysine,C6H14N2O3,C16741 ,HMDB00450,2
189.1235_12.67,189.1235,pHILIC,0,0,0,0,0
291.1188_12.68,291.1188,pHILIC,0,NA,0,0,NA
263.1061_12.74,263.1061,pHILIC,0,0,0,0,0
119.0816_12.77,119.0816,pHILIC,0,0,0,0,0
231.1704_12.81,231.1704,pHILIC,C11H22N2O3(2),C11H22N2O3,NA,NA,4
304.1615_12.84,304.1615,pHILIC,0,0,0,0,0
305.1649_12.84,305.1649,pHILIC,0,0,0,0,0
302.1608_12.93,302.1608,pHILIC,NA,NA,NA,NA,NA
291.1188_13.14,291.1188,pHILIC,0,NA,0,0,NA
337.1717_13.15,337.1717,pHILIC,N2-Fructopyranosylarginine,NA,NA,HMDB41541,NA
248.1605_13.26,248.1605,pHILIC,Threoninyl-Lysine,C10H21N3O4,NA,HMDB29066,2
276.1554_13.31,276.1554,pHILIC,gamma-glutamyl-epsilon-lysine,C11H21N3O5,NA,HMDB03869,1
231.1704_13.31,231.1704,pHILIC,C11H22N2O3(2),C11H22N2O3,NA,NA,4
262.1398_13.38,262.1398,pHILIC,gamma-glutamylornithine,C10H19N3O5,NA,HMDB02248,3
289.1619_13.51,289.1619,pHILIC,0,0,0,0,0
429.0217_13.75,429.0217,pHILIC,0,0,0,0,0
429.0217_13.9,429.0217,pHILIC,0,0,0,0,0
203.1504_13.96,203.1504,pHILIC,Symmetric dimethylarginine,C8H18N4O2,NA,HMDB03334,1
272.1717_14.01,272.1717,pHILIC,Prolyl-Arginine,C11H21N5O3,NA,HMDB29011,2
309.1657_14.13,309.1657,pHILIC,Fructoselysine,C12H24N2O7,C16488,NA,3
299.1058_14.19,299.1058,pHILIC,0,0,0,0,0
315.1839_14.25,315.1839,pHILIC,0,0,0,0,0
399.1442_14.47,399.1442,pHILIC,Dulxanthone E|5'-Methoxycurcumin,C22H22O7,|,HMDB34030|HMDB38921,NA
